customer_id,restaurant_id,assigned_driver_id,order_time,batch_id,delivery_distance_km,delivery_time_minutes
1123,1,1,2024-07-31 12:04:00,61092,13.91,35
1590,2,16,2024-07-31 12:52:00,61101,12.59,38
204,0,11,2024-07-31 13:55:00,61114,11.91,29
2199,3,20,2024-07-31 15:02:00,61127,8.08,43
1676,1,23,2024-07-31 15:57:00,61138,5.53,28
2124,3,3,2024-07-31 16:52:00,61149,7.28,69
1364,0,45,2024-08-01 07:10:00,61321,13.31,40
2098,0,27,2024-08-01 08:23:00,61336,13.98,89
1601,2,34,2024-08-01 09:16:00,61346,3.81,77
1082,3,10,2024-08-01 14:32:00,61409,1.83,76
1287,1,27,2024-08-01 14:49:00,61413,11.94,44
866,3,3,2024-08-01 22:52:00,61509,4.61,76
1925,3,48,2024-08-02 00:24:00,61528,10.42,46
1257,5,23,2024-08-02 04:38:00,61579,5.43,24
1209,3,33,2024-08-02 06:57:00,61606,8.1,59
2249,2,48,2024-08-02 07:29:00,61613,5.44,21
1151,1,20,2024-08-02 08:20:00,61623,13.9,68
1857,1,2,2024-08-02 16:50:00,61725,12.35,34
1829,5,4,2024-08-02 20:30:00,61769,9.67,36
1691,3,35,2024-08-02 20:45:00,61772,10.77,90
2523,3,11,2024-08-03 02:13:00,61838,4.29,15
2027,1,0,2024-08-03 03:37:00,61854,14.3,68
2560,0,34,2024-08-03 07:33:00,61902,8.53,19
908,1,47,2024-08-03 14:24:00,61984,3.58,80
918,0,34,2024-08-03 17:55:00,62026,14.52,88
548,4,28,2024-08-03 18:35:00,62034,2.22,61
2343,3,13,2024-08-03 21:14:00,62066,1.07,73
947,1,34,2024-08-03 21:24:00,62068,12.39,48
1611,3,47,2024-08-03 23:16:00,62090,8.06,38
1913,2,39,2024-08-04 06:12:00,62173,0.73,28
2346,0,33,2024-08-04 07:16:00,62186,7.16,16
2481,4,19,2024-08-04 07:41:00,62191,9.92,68
2420,2,8,2024-08-04 08:41:00,62203,1.27,50
688,3,0,2024-08-04 12:07:00,62244,3.42,58
30,1,11,2024-08-04 13:38:00,62263,10.47,82
1068,3,21,2024-08-04 13:50:00,62265,13.47,36
712,2,15,2024-08-04 19:28:00,62333,0.86,75
706,4,12,2024-08-05 00:41:00,62395,14.37,85
1296,5,18,2024-08-05 04:33:00,62442,2.88,53
1487,2,1,2024-08-05 06:24:00,62464,11.4,16
599,0,44,2024-08-05 12:59:00,62543,1.72,38
1774,3,16,2024-08-05 17:36:00,62598,1.98,52
2081,1,45,2024-08-05 18:01:00,62603,5.05,74
1523,0,17,2024-08-05 21:41:00,62647,9.94,67
2376,2,11,2024-08-05 22:26:00,62656,0.81,36
1313,5,7,2024-08-05 23:18:00,62667,13.24,23
1497,2,5,2024-08-05 23:31:00,62669,2.7,49
2591,1,11,2024-08-05 23:33:00,62670,4.71,41
601,1,4,2024-08-06 00:44:00,62684,3.58,22
94,5,46,2024-08-06 07:43:00,62768,5.07,36
1834,1,45,2024-08-06 11:46:00,62816,2.37,68
507,5,26,2024-08-06 17:31:00,62885,6.28,86
730,4,20,2024-08-06 18:27:00,62896,5.56,56
1702,4,45,2024-08-06 19:34:00,62910,4.26,76
160,1,42,2024-08-07 02:40:00,62995,14.83,67
873,2,29,2024-08-07 04:50:00,63021,8.24,27
1636,1,9,2024-08-07 05:51:00,63033,4.22,71
1456,2,0,2024-08-07 06:14:00,63038,1.29,31
1881,4,34,2024-08-07 06:51:00,63045,12.5,29
1693,4,25,2024-08-07 09:52:00,63081,2.34,85
963,2,29,2024-08-07 11:27:00,63100,7.59,16
173,1,3,2024-08-08 10:12:00,63373,11.37,32
1233,2,4,2024-08-08 16:41:00,63451,1.2,87
558,4,37,2024-08-08 16:58:00,63455,3.52,37
1846,5,27,2024-08-08 19:43:00,63488,4.57,22
1337,5,27,2024-08-09 01:26:00,63556,0.84,48
421,0,34,2024-08-09 06:01:00,63611,5.37,36
236,3,23,2024-08-09 08:48:00,63645,13.27,30
1794,1,17,2024-08-09 08:51:00,63645,2.06,76
759,5,30,2024-08-09 10:31:00,63665,12.16,22
2406,3,37,2024-08-09 15:09:00,63721,1.52,74
2233,5,13,2024-08-09 16:05:00,63732,9.92,72
1128,4,42,2024-08-10 03:48:00,63873,14.93,60
2495,0,12,2024-08-10 08:48:00,63933,12.84,71
1299,5,4,2024-08-10 10:04:00,63948,10.69,47
2505,0,48,2024-08-10 16:06:00,64020,12.21,56
555,5,3,2024-08-10 17:15:00,64034,7.56,48
2059,1,45,2024-08-10 17:19:00,64035,7.42,30
1345,2,35,2024-08-10 17:30:00,64037,14.75,37
158,0,11,2024-08-10 21:18:00,64083,4.35,87
2367,1,48,2024-08-11 09:44:00,64232,2.02,28
684,1,11,2024-08-11 11:31:00,64253,14.79,59
1021,3,18,2024-08-11 14:07:00,64284,5.68,64
76,0,26,2024-08-12 00:45:00,64412,8.66,58
2587,3,48,2024-08-12 02:22:00,64431,12.32,17
2345,2,48,2024-08-12 06:29:00,64481,14.65,44
1748,5,0,2024-08-12 06:44:00,64484,3.05,70
163,1,11,2024-08-12 07:13:00,64490,4.36,53
2534,5,8,2024-08-12 16:56:00,64606,11.79,19
1101,4,32,2024-08-12 22:30:00,64673,1.21,63
2252,2,36,2024-08-13 03:29:00,64733,8.19,28
1548,0,26,2024-08-13 05:55:00,64762,14.5,51
1762,2,19,2024-08-13 06:10:00,64765,6.26,31
325,2,45,2024-08-13 10:31:00,64817,9.14,45
920,5,5,2024-08-13 10:34:00,64818,4.58,76
626,4,37,2024-08-13 13:54:00,64858,6.81,81
1990,0,49,2024-08-13 16:55:00,64894,13.8,45
416,5,43,2024-08-13 18:01:00,64907,1.81,51
31,0,31,2024-08-13 21:25:00,64948,7.68,57
2216,2,48,2024-08-14 03:03:00,65016,11.14,49
155,3,27,2024-08-14 08:46:00,65084,10.08,26
1125,0,45,2024-08-14 08:55:00,65086,9.65,57
1432,4,18,2024-08-14 14:29:00,65153,4.34,65
841,5,7,2024-08-14 19:21:00,65211,0.86,29
692,5,5,2024-08-14 21:02:00,65231,1.84,37
905,2,27,2024-08-15 04:22:00,65319,8.89,47
186,1,39,2024-08-15 05:28:00,65333,7.16,48
1801,5,23,2024-08-15 06:59:00,65351,8.01,46
32,4,29,2024-08-15 14:04:00,65436,7.74,72
1098,3,34,2024-08-15 22:01:00,65531,4.83,87
2547,5,5,2024-08-16 01:06:00,65568,6.25,27
1471,5,30,2024-08-16 01:35:00,65574,7.84,66
2543,5,6,2024-08-16 01:48:00,65577,8.93,60
2550,3,0,2024-08-16 07:05:00,65640,12.79,43
1567,0,22,2024-08-16 10:23:00,65680,5.72,29
645,2,14,2024-08-16 12:43:00,65708,11.58,26
2556,5,26,2024-08-16 14:18:00,65727,4.21,26
861,3,24,2024-08-16 18:16:00,65774,12.75,43
853,3,39,2024-08-16 19:31:00,65789,6.18,41
865,1,13,2024-08-16 19:49:00,65793,6.61,60
1853,0,12,2024-08-16 21:44:00,65816,13.35,37
1435,3,36,2024-08-16 22:24:00,65824,6.09,65
664,4,29,2024-08-16 23:26:00,65836,7.11,26
2046,3,44,2024-08-17 02:26:00,65872,12.26,45
810,2,42,2024-08-17 03:15:00,65882,0.94,67
2588,0,32,2024-08-17 06:52:00,65925,8.47,71
146,2,6,2024-08-17 08:53:00,65950,13.35,73
1767,0,49,2024-08-17 14:13:00,66014,2.38,61
2193,1,18,2024-08-17 14:44:00,66020,10.92,15
2458,3,31,2024-08-17 15:42:00,66031,12.56,62
1872,3,30,2024-08-17 23:20:00,66123,10.95,67
445,3,5,2024-08-18 07:54:00,66226,6.53,16
2330,2,47,2024-08-18 13:04:00,66288,6.17,81
1091,4,14,2024-08-18 17:22:00,66339,8.99,35
1873,2,7,2024-08-18 19:39:00,66367,14.8,28
2159,3,24,2024-08-19 00:15:00,66422,1.23,63
376,1,11,2024-08-19 05:46:00,66488,12.14,55
1600,0,4,2024-08-19 06:29:00,66497,7.81,39
1362,5,34,2024-08-19 08:15:00,66518,2.67,76
2430,5,15,2024-08-19 16:02:00,66611,13.06,31
2457,1,28,2024-08-19 20:45:00,66668,7.59,80
1205,0,21,2024-08-20 07:16:00,66794,1.78,19
1533,5,27,2024-08-20 08:44:00,66812,14.38,72
2,0,19,2024-08-20 10:24:00,66832,5.83,69
1193,5,19,2024-08-20 13:53:00,66874,12.29,59
1670,3,19,2024-08-20 16:27:00,66904,11.09,53
536,0,0,2024-08-20 18:00:00,66923,9.95,84
838,1,39,2024-08-20 19:28:00,66941,8.57,28
605,1,6,2024-08-20 19:35:00,66942,3.7,72
68,0,19,2024-08-20 22:26:00,66976,5.85,67
15,2,26,2024-08-21 02:11:00,67021,12.36,87
1754,4,7,2024-08-21 03:33:00,67038,2.56,38
67,5,4,2024-08-21 17:33:00,67206,8.92,27
783,4,27,2024-08-21 20:13:00,67238,0.83,19
74,5,2,2024-08-21 21:17:00,67250,14.04,35
1596,0,21,2024-08-21 22:41:00,67267,0.69,19
1769,1,18,2024-08-22 01:41:00,67303,11.16,16
922,0,21,2024-08-22 09:22:00,67395,5.83,64
224,5,20,2024-08-22 10:16:00,67406,7.08,40
600,4,45,2024-08-22 12:20:00,67431,12.61,23
1867,5,14,2024-08-22 13:17:00,67442,4.87,73
294,3,21,2024-08-22 14:37:00,67458,7.46,26
1119,5,47,2024-08-22 15:58:00,67475,3.43,82
1143,2,15,2024-08-22 20:09:00,67525,13.4,69
1739,3,41,2024-08-23 02:18:00,67599,9.86,45
434,3,13,2024-08-23 04:32:00,67625,6.14,47
881,3,25,2024-08-23 05:25:00,67636,7.03,58
1752,2,11,2024-08-23 08:11:00,67669,2.5,34
985,1,37,2024-08-23 09:13:00,67682,5.98,52
20,2,8,2024-08-23 10:14:00,67694,14.11,52
168,2,33,2024-08-23 13:42:00,67735,3.52,70
474,1,10,2024-08-23 16:06:00,67764,1.99,26
2019,0,20,2024-08-23 19:20:00,67803,4.91,77
1421,5,19,2024-08-23 19:52:00,67809,3.16,69
980,4,40,2024-08-23 20:15:00,67814,1.04,26
2069,4,19,2024-08-23 20:45:00,67820,12.51,22
504,3,46,2024-08-24 00:35:00,67866,7.77,87
1240,2,21,2024-08-24 01:34:00,67878,2.25,54
1997,1,17,2024-08-24 05:28:00,67925,1.6,35
1935,3,5,2024-08-24 06:11:00,67933,1.48,23
1270,1,23,2024-08-24 08:24:00,67960,5.86,15
93,5,12,2024-08-24 13:07:00,68016,9.45,86
530,3,48,2024-08-24 13:37:00,68022,2.06,63
830,3,47,2024-08-24 14:30:00,68033,10.69,30
1418,1,33,2024-08-24 14:58:00,68039,6.29,46
1832,3,34,2024-08-24 15:29:00,68045,13.56,70
2183,5,9,2024-08-24 18:56:00,68086,12.64,15
900,4,13,2024-08-24 19:09:00,68089,2.8,78
100,3,49,2024-08-25 00:08:00,68149,3.64,47
1502,4,43,2024-08-25 06:02:00,68219,4.34,54
1027,2,1,2024-08-25 08:41:00,68251,3.68,19
1065,0,23,2024-08-25 10:26:00,68272,10.68,68
2514,1,33,2024-08-25 10:47:00,68276,3.9,90
931,5,21,2024-08-25 12:47:00,68300,12.06,18
1859,1,29,2024-08-25 14:37:00,68322,12.93,37
1806,0,35,2024-08-25 17:43:00,68360,4.69,19
2236,0,21,2024-08-25 22:03:00,68412,10.19,54
1332,0,32,2024-08-26 01:40:00,68455,6.42,43
1311,5,15,2024-08-26 06:07:00,68508,11.93,49
2542,2,19,2024-08-26 13:16:00,68594,5.07,71
489,1,5,2024-08-26 17:25:00,68644,6.38,42
81,2,17,2024-08-26 21:01:00,68687,9.84,69
2090,3,48,2024-08-27 00:54:00,68734,8.54,35
2191,1,25,2024-08-27 04:01:00,68771,7.74,45
283,4,30,2024-08-27 04:47:00,68780,5.75,58
12,0,45,2024-08-27 05:57:00,68794,9.68,26
394,0,45,2024-08-27 06:25:00,68800,5.76,85
2490,1,6,2024-08-27 11:48:00,68865,2.82,32
1574,3,49,2024-08-27 12:24:00,68872,4.32,36
1172,2,27,2024-08-27 13:22:00,68883,13.49,39
208,0,39,2024-08-27 18:53:00,68950,12.63,20
1480,5,12,2024-08-27 21:37:00,68982,7.02,45
1252,4,47,2024-08-27 23:52:00,69009,8.99,84
1383,5,3,2024-08-28 10:28:00,69137,4.29,74
915,4,33,2024-08-28 12:10:00,69157,3.06,23
293,1,35,2024-08-28 12:13:00,69158,10.41,50
1178,3,26,2024-08-28 19:46:00,69248,4.28,60
56,4,23,2024-08-28 20:30:00,69257,11.59,64
2372,0,13,2024-08-28 22:43:00,69284,5.7,79
1974,0,3,2024-08-29 04:56:00,69358,13.57,16
198,1,24,2024-08-29 05:02:00,69359,4.61,80
454,5,5,2024-08-29 06:08:00,69373,5.85,70
868,3,30,2024-08-29 07:50:00,69393,7.25,25
2061,4,33,2024-08-29 07:53:00,69394,10.35,71
661,0,37,2024-08-29 13:27:00,69460,10.38,65
2058,1,40,2024-08-29 19:25:00,69532,13.94,78
573,2,19,2024-08-29 19:51:00,69537,13.41,81
552,4,22,2024-08-29 20:06:00,69540,1.73,15
2112,1,33,2024-08-29 21:29:00,69557,11.11,36
2303,5,23,2024-08-29 21:50:00,69561,2.01,85
1577,0,39,2024-08-29 22:29:00,69569,9.08,44
1617,2,33,2024-08-30 04:35:00,69642,11.68,27
2123,5,21,2024-08-30 04:54:00,69646,3.48,51
2513,5,40,2024-08-30 12:29:00,69737,4.96,50
870,5,28,2024-08-30 17:17:00,69794,3.25,58
333,0,48,2024-08-30 18:08:00,69805,4.85,50
1821,2,44,2024-08-30 19:29:00,69821,3.46,55
1737,1,12,2024-08-30 19:40:00,69823,1.41,60
358,2,12,2024-08-31 01:27:00,69892,1.65,66
422,5,26,2024-08-31 05:52:00,69945,8.97,42
2149,3,10,2024-08-31 06:47:00,69956,2.12,31
83,5,33,2024-08-31 09:40:00,69991,1.01,75
1877,2,8,2024-08-31 10:06:00,69996,2.56,22
52,4,47,2024-09-01 08:58:00,70271,1.64,79
184,0,31,2024-09-02 05:04:00,70512,2.26,50
1508,4,13,2024-09-02 09:40:00,70567,9.82,45
1063,0,19,2024-09-02 11:36:00,70590,6.62,45
2586,0,19,2024-09-02 14:31:00,70625,8.26,39
1168,1,37,2024-09-02 17:32:00,70661,6.88,65
2018,5,4,2024-09-02 18:23:00,70672,11.06,41
799,4,12,2024-09-02 21:36:00,70710,6.31,15
940,5,10,2024-09-02 21:55:00,70714,6.84,38
14,1,42,2024-09-02 22:43:00,70724,13.41,88
1634,0,11,2024-09-02 23:34:00,70734,11.42,22
2088,1,9,2024-09-03 01:00:00,70751,9.76,18
1729,1,9,2024-09-03 09:07:00,70848,6.09,53
88,5,35,2024-09-03 11:08:00,70873,13.97,16
1880,5,21,2024-09-03 13:33:00,70902,9.16,40
1644,2,19,2024-09-03 18:49:00,70965,2.77,27
2574,2,45,2024-09-03 20:30:00,70985,0.68,20
986,5,16,2024-09-03 21:30:00,70997,2.47,60
884,2,2,2024-09-03 23:41:00,71023,9.25,59
195,2,43,2024-09-03 23:44:00,71024,12.28,61
1614,3,6,2024-09-04 01:12:00,71041,3.96,48
2478,4,20,2024-09-04 02:27:00,71056,7.63,79
2270,1,29,2024-09-04 06:01:00,71099,2.13,40
174,1,21,2024-09-04 06:25:00,71104,14.17,22
653,3,6,2024-09-04 08:53:00,71134,2.97,49
691,5,34,2024-09-04 12:52:00,71181,12.63,32
2335,1,39,2024-09-04 18:07:00,71244,3.78,77
2464,3,22,2024-09-05 06:04:00,71388,10.09,87
1453,3,42,2024-09-05 07:58:00,71411,2.32,64
1576,1,8,2024-09-05 11:25:00,71452,1.91,29
1035,4,37,2024-09-05 16:12:00,71509,0.69,30
1995,4,4,2024-09-05 18:51:00,71541,14.7,67
1725,1,31,2024-09-05 21:17:00,71570,8.8,15
1075,1,38,2024-09-06 01:23:00,71620,0.82,45
2142,5,9,2024-09-06 08:44:00,71708,13.55,68
2334,1,32,2024-09-06 09:35:00,71718,3.12,26
1167,0,15,2024-09-06 19:40:00,71839,4.86,20
2575,1,4,2024-09-06 20:20:00,71847,13.87,40
1891,1,5,2024-09-06 20:28:00,71849,12.7,45
2380,0,18,2024-09-06 22:37:00,71874,10.07,59
547,3,27,2024-09-06 22:39:00,71875,3.14,57
113,1,25,2024-09-07 01:31:00,71909,13.57,40
871,1,48,2024-09-07 02:01:00,71915,9.72,65
446,4,38,2024-09-07 03:34:00,71934,4.95,50
103,2,19,2024-09-07 08:44:00,71996,6.99,79
1727,3,29,2024-09-07 16:18:00,72087,8.55,44
2160,5,1,2024-09-08 00:00:00,72179,7.67,83
1407,5,32,2024-09-08 04:27:00,72232,12.27,16
197,4,6,2024-09-08 06:09:00,72253,4.54,72
916,3,18,2024-09-08 06:09:00,72253,8.84,78
2304,4,39,2024-09-08 13:54:00,72346,12.63,45
1718,3,23,2024-09-08 19:25:00,72412,5.03,36
1778,0,28,2024-09-08 21:43:00,72440,1.34,76
998,2,27,2024-09-08 21:54:00,72442,8.66,52
372,4,23,2024-09-08 22:38:00,72451,2.05,37
1588,3,29,2024-09-09 07:39:00,72559,0.57,44
2529,2,11,2024-09-09 12:38:00,72619,14.61,29
1275,4,13,2024-09-09 18:37:00,72690,4.17,17
1917,2,17,2024-09-09 19:24:00,72700,3.02,15
2453,0,33,2024-09-10 00:54:00,72766,11.69,16
351,4,11,2024-09-10 01:28:00,72773,1.08,24
320,1,32,2024-09-10 03:28:00,72797,1.88,49
1263,0,22,2024-09-10 03:44:00,72800,14.6,24
428,5,9,2024-09-10 07:50:00,72849,8.05,20
1223,2,42,2024-09-10 08:04:00,72852,3.68,86
1874,4,4,2024-09-10 09:00:00,72863,7.94,56
540,3,26,2024-09-10 12:17:00,72902,1.2,28
2255,3,16,2024-09-10 17:38:00,72967,14.82,64
1678,3,48,2024-09-10 18:04:00,72972,5.39,39
1524,0,49,2024-09-10 19:26:00,72988,12.33,44
1795,1,48,2024-09-10 19:42:00,72991,11.29,39
1677,4,10,2024-09-10 20:13:00,72998,10.13,75
2029,2,46,2024-09-11 06:42:00,73123,8.45,66
1905,5,21,2024-09-11 08:12:00,73141,14.12,50
498,3,5,2024-09-11 08:14:00,73142,14.99,30
1164,5,28,2024-09-11 12:39:00,73195,10.61,48
66,4,23,2024-09-11 14:55:00,73222,1.5,78
2564,3,36,2024-09-11 15:24:00,73228,9.92,26
1901,1,40,2024-09-11 20:05:00,73284,0.56,51
556,2,27,2024-09-11 21:21:00,73299,12.93,90
2047,0,32,2024-09-11 23:51:00,73329,10.35,72
1086,3,2,2024-09-12 01:50:00,73353,8.74,22
1334,4,32,2024-09-12 01:56:00,73354,3.13,44
2567,3,32,2024-09-12 02:11:00,73357,5.65,76
478,3,30,2024-09-12 05:08:00,73393,14.09,73
1849,1,6,2024-09-12 06:01:00,73403,13.86,27
366,1,11,2024-09-12 11:05:00,73464,11.8,23
2072,4,2,2024-09-12 14:45:00,73508,2.54,28
1738,2,26,2024-09-12 15:19:00,73515,5.11,51
85,5,39,2024-09-12 17:14:00,73538,0.91,44
2371,5,14,2024-09-12 17:45:00,73544,6.68,68
2502,3,20,2024-09-12 18:25:00,73552,14.55,86
657,1,16,2024-09-12 20:32:00,73577,12.18,45
215,3,15,2024-09-13 11:47:00,73760,11.87,27
187,5,37,2024-09-13 13:16:00,73778,11.93,80
1447,1,38,2024-09-13 18:39:00,73843,2.6,38
125,4,15,2024-09-14 02:49:00,73941,11.37,28
287,3,15,2024-09-14 06:10:00,73981,0.95,32
2206,3,14,2024-09-14 07:27:00,73996,2.6,24
2533,3,34,2024-09-14 07:39:00,73999,9.62,59
2163,0,8,2024-09-14 15:55:00,74098,12.73,55
1666,1,17,2024-09-14 23:57:00,74194,8.84,27
2219,4,9,2024-09-15 04:26:00,74248,10.25,58
1273,2,24,2024-09-15 06:36:00,74274,9.82,45
1404,4,47,2024-09-15 08:15:00,74294,10.32,43
2217,4,5,2024-09-15 08:56:00,74302,1.62,42
1315,5,31,2024-09-15 09:20:00,74307,11.81,58
640,4,12,2024-09-15 09:50:00,74313,1.65,76
560,0,15,2024-09-15 10:46:00,74324,12.44,34
2477,5,33,2024-09-15 11:58:00,74339,2.24,73
989,0,31,2024-09-15 16:27:00,74392,13.02,59
2147,4,11,2024-09-15 22:38:00,74467,11.12,79
2329,2,4,2024-09-16 01:38:00,74503,4.54,38
464,4,27,2024-09-16 02:56:00,74518,1.51,72
11,1,16,2024-09-16 07:17:00,74570,5.43,53
1740,3,25,2024-09-16 07:20:00,74571,5.16,53
1582,5,14,2024-09-16 08:34:00,74586,2.21,30
772,4,42,2024-09-16 12:23:00,74632,5.09,15
1010,0,40,2024-09-16 15:45:00,74672,13.98,47
1887,4,35,2024-09-17 01:04:00,74784,11.11,31
2259,1,4,2024-09-17 12:54:00,74926,3.04,59
1809,2,6,2024-09-17 22:39:00,75043,8.44,83
2132,5,2,2024-09-17 23:37:00,75054,12.33,40
1176,0,36,2024-09-18 00:34:00,75066,13.04,46
1077,0,34,2024-09-18 00:56:00,75070,1.72,47
821,3,33,2024-09-18 05:16:00,75122,5.53,55
1269,4,47,2024-09-18 10:00:00,75179,8.46,67
1943,1,17,2024-09-18 10:05:00,75180,5.35,15
820,2,6,2024-09-18 20:32:00,75305,1.85,26
732,0,37,2024-09-18 23:56:00,75346,3.66,74
1108,0,9,2024-09-19 07:20:00,75435,4.3,83
1594,5,8,2024-09-19 08:49:00,75453,12.44,49
796,4,9,2024-09-19 13:25:00,75508,2.27,42
1464,4,18,2024-09-19 15:29:00,75533,11.12,67
1066,3,32,2024-09-20 01:49:00,75657,12.97,38
1996,5,36,2024-09-20 11:18:00,75771,12.76,76
28,1,44,2024-09-20 13:26:00,75796,6.26,21
234,3,2,2024-09-20 21:36:00,75894,14.35,65
5,4,46,2024-09-21 00:57:00,75934,12.08,57
2205,1,42,2024-09-21 03:59:00,75971,9.89,29
1150,2,49,2024-09-21 06:31:00,76001,11.96,16
1624,2,6,2024-09-21 06:50:00,76005,5.58,47
1213,2,35,2024-09-21 07:46:00,76016,3.99,79
1335,5,12,2024-09-21 10:25:00,76048,11.44,83
2240,5,30,2024-09-21 11:22:00,76059,5.92,74
2566,3,19,2024-09-21 15:50:00,76113,5.22,43
1410,5,46,2024-09-22 06:45:00,76292,7.7,58
1246,3,10,2024-09-22 11:44:00,76352,14.69,56
2412,5,6,2024-09-22 18:37:00,76434,7.86,22
1368,0,9,2024-09-22 22:22:00,76479,13.91,70
2000,3,46,2024-09-23 00:54:00,76510,11.36,72
751,2,16,2024-09-23 01:33:00,76518,1.71,89
2359,3,15,2024-09-23 03:41:00,76543,14.95,30
128,5,32,2024-09-23 08:40:00,76603,13.18,40
1112,0,29,2024-09-23 09:10:00,76609,1.81,50
1777,3,12,2024-09-23 09:33:00,76614,13.79,45
1248,0,18,2024-09-23 14:21:00,76671,3.89,82
477,2,43,2024-09-23 14:47:00,76676,11.09,65
760,5,47,2024-09-23 17:34:00,76710,11.95,67
2215,2,32,2024-09-23 17:54:00,76714,4.26,42
1944,4,22,2024-09-24 00:23:00,76792,8.49,57
1327,0,11,2024-09-24 01:19:00,76803,0.63,60
1804,3,27,2024-09-24 12:12:00,76933,3.88,43
1848,2,40,2024-09-24 14:30:00,76961,10.23,51
1744,0,10,2024-09-24 15:50:00,76977,14.61,45
912,4,42,2024-09-24 19:55:00,77026,13.04,82
2403,2,48,2024-09-25 01:08:00,77089,9.25,41
104,0,20,2024-09-25 03:59:00,77123,11.99,39
844,1,1,2024-09-25 13:03:00,77232,11.11,63
107,1,47,2024-09-25 14:34:00,77250,14.51,40
2097,1,39,2024-09-25 16:04:00,77268,14.51,44
875,0,22,2024-09-26 04:33:00,77418,1.25,46
443,0,36,2024-09-26 06:59:00,77447,11.95,25
792,3,38,2024-09-26 08:06:00,77460,9.81,86
1931,1,25,2024-09-26 11:44:00,77504,11.63,24
580,3,11,2024-09-26 13:49:00,77529,1.69,43
148,2,14,2024-09-26 14:25:00,77536,3.72,24
2363,2,49,2024-09-26 14:52:00,77541,12.51,71
2125,4,6,2024-09-26 15:55:00,77554,8.32,88
2402,0,33,2024-09-26 16:38:00,77563,8.95,81
2408,5,46,2024-09-26 17:41:00,77575,9.91,77
1490,3,31,2024-09-26 17:45:00,77576,5.56,46
475,1,29,2024-09-26 18:50:00,77589,7.73,81
1851,4,19,2024-09-26 20:36:00,77610,2.53,79
1509,0,5,2024-09-27 10:29:00,77777,10.07,20
539,3,27,2024-09-27 10:37:00,77778,0.51,31
632,0,49,2024-09-27 13:37:00,77814,9.42,80
2309,0,23,2024-09-27 14:39:00,77827,11.59,64
2410,0,41,2024-09-27 15:44:00,77840,9.37,59
1461,4,44,2024-09-27 16:27:00,77848,5.51,27
2579,4,13,2024-09-27 17:52:00,77865,8.89,57
134,0,36,2024-09-27 20:07:00,77892,5.91,19
467,1,30,2024-09-28 05:22:00,78003,7.97,84
1875,0,36,2024-09-28 05:56:00,78010,12.86,83
1380,4,17,2024-09-28 15:58:00,78131,6.0,85
350,4,18,2024-09-29 01:39:00,78247,2.15,25
413,3,16,2024-09-29 08:10:00,78325,2.09,43
1062,3,14,2024-09-29 12:31:00,78377,10.52,41
253,4,19,2024-09-29 20:06:00,78468,10.53,32
297,3,47,2024-09-29 20:53:00,78478,3.12,48
391,4,17,2024-09-30 08:38:00,78619,12.39,34
2449,1,10,2024-09-30 09:55:00,78634,10.65,23
1377,1,11,2024-09-30 21:15:00,78770,6.75,90
1562,5,7,2024-09-30 22:52:00,78789,2.98,57
1448,2,4,2024-10-01 02:32:00,78833,3.68,90
328,3,47,2024-10-01 03:10:00,78841,1.28,33
1393,5,3,2024-10-01 06:34:00,78882,6.6,31
1751,0,34,2024-10-01 10:55:00,78934,6.99,33
2048,4,37,2024-10-01 12:44:00,78956,10.45,27
108,4,0,2024-10-01 13:34:00,78966,1.81,26
1491,3,38,2024-10-01 15:14:00,78986,3.51,67
438,0,8,2024-10-01 19:24:00,79036,2.16,43
500,0,42,2024-10-01 23:45:00,79088,9.41,63
2369,0,11,2024-10-02 00:12:00,79093,7.01,83
551,0,33,2024-10-02 00:41:00,79099,8.36,76
1160,1,43,2024-10-02 02:40:00,79123,9.15,39
1758,2,18,2024-10-02 07:49:00,79185,13.33,46
166,4,25,2024-10-02 11:14:00,79226,11.16,29
317,0,0,2024-10-02 11:49:00,79233,4.08,38
1052,0,40,2024-10-02 12:29:00,79241,12.06,59
1618,0,17,2024-10-02 21:02:00,79343,2.55,57
57,2,21,2024-10-03 02:45:00,79412,12.57,31
271,5,47,2024-10-03 08:18:00,79479,1.22,70
1760,3,22,2024-10-03 08:49:00,79485,14.89,50
1860,1,27,2024-10-03 19:54:00,79618,11.07,23
892,5,11,2024-10-04 01:42:00,79687,4.67,54
226,1,21,2024-10-04 03:34:00,79710,4.56,67
1983,1,41,2024-10-04 08:37:00,79770,13.47,49
1863,2,48,2024-10-04 08:52:00,79773,10.34,52
2092,0,30,2024-10-04 10:41:00,79795,4.87,74
143,2,19,2024-10-04 11:07:00,79800,12.44,78
1811,2,44,2024-10-04 11:40:00,79807,3.41,34
2322,5,3,2024-10-04 13:40:00,79831,7.99,79
758,1,19,2024-10-04 18:15:00,79886,12.63,87
995,3,34,2024-10-04 20:56:00,79918,13.15,68
1953,2,1,2024-10-05 07:00:00,80039,1.32,15
2197,0,19,2024-10-05 12:27:00,80104,9.36,46
126,4,40,2024-10-05 13:50:00,80121,9.63,50
689,1,19,2024-10-05 17:33:00,80166,8.54,60
612,2,13,2024-10-05 18:35:00,80178,3.48,68
1403,4,31,2024-10-05 18:54:00,80182,8.5,33
1481,1,25,2024-10-05 19:49:00,80193,14.95,64
127,1,43,2024-10-05 23:42:00,80239,6.26,68
906,0,27,2024-10-06 04:15:00,80294,7.25,27
